,Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Week_of_Year,Log_Weekly_Sales
5681,40,0,27.86,3.633,137.0632581,4.261,2012,5,13.794851971239323
5682,40,1,23.92,3.655,137.1666774,4.261,2012,6,13.815297015165633
5683,40,0,25.56,3.703,137.2583103,4.261,2012,7,13.790707356009124
5684,40,0,29.88,3.751,137.3411034,4.261,2012,8,13.731370846520731
5685,40,0,23.79,3.827,137.4238966,4.261,2012,9,13.740499276410972
5686,40,0,30.58,3.876,137.5066897,4.261,2012,10,13.768665115097969
5687,40,0,37.13,3.867,137.5843871,4.261,2012,11,13.700273855149012
5688,40,0,52.27,3.889,137.6552903,4.261,2012,12,13.646490376343987
5689,40,0,36.25,3.921,137.7261935,4.261,2012,13,13.67848350835822
5690,40,0,36.54,3.957,137.7970968,4.125,2012,14,13.939554159759997
5691,40,0,40.65,4.025,137.868,4.125,2012,15,13.66214043842056
5692,40,0,55.3,4.046,137.9230667,4.125,2012,16,13.706789881060203
5693,40,0,47.51,4.023,137.9781333,4.125,2012,17,13.682406399776406
5694,40,0,44.47,3.991,138.0332,4.125,2012,18,13.808800687045098
5695,40,0,52.06,3.947,138.0882667,4.125,2012,19,13.782708763402956
5696,40,0,57.59,3.899,138.1065806,4.125,2012,20,13.706026451982082
5697,40,0,65.25,3.85,138.1101935,4.125,2012,21,13.806525805690033
5698,40,0,64.75,3.798,138.1138065,4.125,2012,22,13.852291055827905
5699,40,0,55.78,3.746,138.1174194,4.125,2012,23,13.891904660643384
5700,40,0,63.39,3.683,138.1295333,4.125,2012,24,13.793215131825178
5701,40,0,69.32,3.629,138.1629,4.125,2012,25,13.848513112996873
5702,40,0,64.42,3.577,138.1962667,4.125,2012,26,13.804212818163238
5703,40,0,69.08,3.538,138.2296333,4.156,2012,27,13.983481772704282
5704,40,0,67.48,3.561,138.263,4.156,2012,28,13.795154481743488
5705,40,0,70.45,3.61,138.2331935,4.156,2012,29,13.783507251755983
5706,40,0,67.88,3.701,138.2033871,4.156,2012,30,13.76883589703908
5707,40,0,70.15,3.698,138.1735806,4.156,2012,31,13.881623863477778
5708,40,0,70.09,3.772,138.1437742,4.156,2012,32,13.82338688807887
5709,40,0,69.41,3.84,138.1857097,4.156,2012,33,13.784420718683437
5710,40,0,63.91,3.874,138.2814516,4.156,2012,34,13.759278212837357
5711,40,0,66.11,3.884,138.3771935,4.156,2012,35,13.802694451395684
5712,40,1,65.06,3.921,138.4729355,4.156,2012,36,13.90008090807049
5713,40,0,59.38,3.988,138.5673,4.156,2012,37,13.712049148972397
5714,40,0,54.12,4.056,138.6534,4.156,2012,38,13.709893787253703
5715,40,0,50.98,4.018,138.7395,4.156,2012,39,13.7316902006153
5716,40,0,57.21,4.027,138.8256,4.145,2012,40,13.882339890688208
5717,40,0,47.35,4.029,138.9117,4.145,2012,41,13.797880314532668
5718,40,0,46.33,4.0,138.8336129,4.145,2012,42,13.730139471326213
5719,40,0,49.65,3.917,138.7281613,4.145,2012,43,13.733503569019492
5720,41,0,30.27,2.58,189.3816974,7.541,2010,5,13.898503536996504
5721,41,1,23.04,2.572,189.4642725,7.541,2010,6,13.88844251173652
5722,41,0,24.13,2.55,189.5340998,7.541,2010,7,13.86623764508674
5723,41,0,21.84,2.586,189.6018023,7.541,2010,8,13.807420652745623
5724,41,0,32.49,2.62,189.6695049,7.541,2010,9,13.877130909759385
5725,41,0,33.4,2.684,189.7372075,7.541,2010,10,13.839225824815172
5726,41,0,36.7,2.692,189.734262,7.541,2010,11,13.82208757191286
5727,41,0,32.3,2.717,189.7195417,7.541,2010,12,13.83059369340913
5728,41,0,41.31,2.725,189.7048215,7.363,2010,13,13.97151157343563
5729,41,0,37.3,2.75,189.6901012,7.363,2010,14,13.89446887174137
5730,41,0,46.79,2.765,189.6628845,7.363,2010,15,13.857985384205321
5731,41,0,45.29,2.776,189.6190057,7.363,2010,16,13.880681760166965
5732,41,0,40.2,2.766,189.575127,7.363,2010,17,13.877509397463852
5733,41,0,41.5,2.771,189.5312483,7.363,2010,18,13.977407631149486
5734,41,0,40.23,2.788,189.4904116,7.363,2010,19,13.925655627368338
5735,41,0,50.59,2.776,189.467827,7.363,2010,20,13.966715758408805
5736,41,0,56.97,2.737,189.4452425,7.363,2010,21,14.035974714905198
5737,41,0,60.13,2.7,189.422658,7.363,2010,22,14.081766547528689
5738,41,0,63.36,2.684,189.4000734,7.363,2010,23,14.012064017412394
5739,41,0,54.9,2.674,189.4185259,7.363,2010,24,14.00029911919882
5740,41,0,66.0,2.715,189.4533931,7.363,2010,25,13.97610658186352
5741,41,0,69.39,2.728,189.4882603,7.335,2010,26,14.057107426665343
5742,41,0,60.93,2.711,189.5231276,7.335,2010,27,13.977697934004276
5743,41,0,69.06,2.699,189.6125456,7.335,2010,28,13.980846488984916
5744,41,0,70.77,2.691,189.774698,7.335,2010,29,13.991323370429653
5745,41,0,70.07,2.69,189.9368504,7.335,2010,30,14.007070665953707
5746,41,0,69.21,2.69,190.0990028,7.335,2010,31,14.106786454885889
5747,41,0,70.24,2.723,190.2611552,7.335,2010,32,14.067029710843226
5748,41,0,66.19,2.732,190.2948237,7.335,2010,33,14.118455106511636
5749,41,0,70.59,2.731,190.3284922,7.335,2010,34,13.975188190297498
5750,41,0,64.13,2.773,190.3621607,7.335,2010,35,14.017108868513034
5751,41,1,63.3,2.78,190.3958293,7.335,2010,36,13.97479654663604
5752,41,0,62.4,2.8,190.4688287,7.335,2010,37,13.92092579112507
5753,41,0,60.11,2.793,190.5713264,7.335,2010,38,13.92071956414512
5754,41,0,62.67,2.759,190.6738241,7.508,2010,39,13.919165234505503
5755,41,0,57.1,2.745,190.7763218,7.508,2010,40,13.965690427405614
5756,41,0,49.91,2.762,190.8623087,7.508,2010,41,13.941186213678822
5757,41,0,48.09,2.762,190.9070184,7.508,2010,42,13.960480393950139
5758,41,0,42.16,2.748,190.951728,7.508,2010,43,13.950789038541474
5759,41,0,46.74,2.729,190.9964377,7.508,2010,44,13.967269370985989
5760,41,0,38.99,2.737,191.0411474,7.508,2010,45,13.977057160405268
5761,41,0,31.34,2.758,191.0312172,7.508,2010,46,13.974355584939378
5762,41,1,25.3,2.742,191.0121805,7.508,2010,47,14.439673386643832
5763,41,0,33.0,2.712,190.9931437,7.508,2010,48,14.014457108852111
5764,41,0,33.9,2.728,190.9741069,7.508,2010,49,14.176612081128996
5765,41,0,31.51,2.778,191.0303376,7.508,2010,50,14.302804887748325
5766,41,0,29.81,2.781,191.1430189,7.508,2010,51,14.615275442090056
5767,41,1,25.19,2.829,191.2557002,7.508,2010,52,13.81730011575013
5768,41,0,23.76,2.882,191.3683815,7.241,2011,1,13.958395904387089
5769,41,0,22.44,2.911,191.4784939,7.241,2011,2,13.8667835041448
5770,41,0,32.7,2.973,191.5731924,7.241,2011,3,13.899876338447594
5771,41,0,32.23,3.008,191.667891,7.241,2011,4,13.84160796872933
5772,41,0,14.56,3.011,191.7625895,7.241,2011,5,13.980534621990659
5773,41,1,16.81,3.037,191.8572881,7.241,2011,6,13.955276291636594
5774,41,0,39.39,3.051,191.9178331,7.241,2011,7,14.000661973594738
5775,41,0,26.1,3.101,191.9647167,7.241,2011,8,13.910562458962954
5776,41,0,34.99,3.232,192.0116004,7.241,2011,9,14.021921862735413
5777,41,0,31.6,3.372,192.058484,7.241,2011,10,13.963146290103637
5778,41,0,40.19,3.406,192.1237981,7.241,2011,11,13.924818008217878
5779,41,0,41.11,3.414,192.1964844,7.241,2011,12,13.947046726452264
5780,41,0,38.16,3.461,192.2691707,6.934,2011,13,13.980284451119394
5781,41,0,42.87,3.532,192.3418571,6.934,2011,14,14.003029518160485
5782,41,0,39.94,3.611,192.4225954,6.934,2011,15,13.991967509864521
5783,41,0,42.86,3.636,192.5234638,6.934,2011,16,14.081317160014226
5784,41,0,39.81,3.663,192.6243322,6.934,2011,17,13.980043201079148
5785,41,0,41.2,3.735,192.7252006,6.934,2011,18,14.034612280080552
5786,41,0,50.29,3.767,192.826069,6.934,2011,19,14.054548513331229
5787,41,0,41.11,3.828,192.831317,6.934,2011,20,14.034279217379341
5788,41,0,50.56,3.795,192.8365651,6.934,2011,21,14.06104579774767
5789,41,0,54.81,3.763,192.8418131,6.934,2011,22,14.076016134602792
5790,41,0,61.1,3.735,192.8470612,6.934,2011,23,14.086827786315911
5791,41,0,62.3,3.697,192.9034759,6.934,2011,24,14.069495847429007
5792,41,0,59.54,3.661,192.9982655,6.934,2011,25,14.034150366637896
5793,41,0,67.01,3.597,193.0930552,6.901,2011,26,14.10320421534895
5794,41,0,68.49,3.54,193.1878448,6.901,2011,27,14.107331737481493
5795,41,0,68.18,3.532,193.3125484,6.901,2011,28,14.035267340646609
5796,41,0,74.11,3.545,193.5120367,6.901,2011,29,14.072345664773177
5797,41,0,71.3,3.547,193.711525,6.901,2011,30,14.037318097211678
5798,41,0,72.19,3.554,193.9110133,6.901,2011,31,14.153577729143748
5799,41,0,67.65,3.542,194.1105017,6.901,2011,32,14.120559116257247
5800,41,0,70.55,3.499,194.2500634,6.901,2011,33,14.16119803920449
5801,41,0,71.61,3.485,194.3796374,6.901,2011,34,14.099742969672453
5802,41,0,70.37,3.511,194.5092113,6.901,2011,35,14.065374229962554
5803,41,1,58.31,3.566,194.6387853,6.901,2011,36,14.063120331366411
5804,41,0,54.82,3.596,194.7419707,6.901,2011,37,13.995346018647327
5805,41,0,55.06,3.581,194.8099713,6.901,2011,38,13.975126950674703
5806,41,0,61.77,3.538,194.8779718,6.901,2011,39,13.964465428637151
5807,41,0,58.74,3.498,194.9459724,6.759,2011,40,14.060715962991845
5808,41,0,47.43,3.491,195.0261012,6.759,2011,41,14.036356447674555
5809,41,0,45.62,3.548,195.1789994,6.759,2011,42,14.010209604936374
5810,41,0,37.02,3.55,195.3318977,6.759,2011,43,14.058036271721116
5811,41,0,35.04,3.527,195.4847959,6.759,2011,44,14.089868654165373
5812,41,0,32.87,3.505,195.6376941,6.759,2011,45,14.079796229193137
5813,41,0,36.64,3.479,195.7184713,6.759,2011,46,14.022621486894886
5814,41,1,36.37,3.424,195.7704,6.759,2011,47,14.460892083116416
5815,41,0,34.53,3.378,195.8223287,6.759,2011,48,14.072040319388508
5816,41,0,17.05,3.331,195.8742575,6.759,2011,49,14.252902180868398
5817,41,0,25.01,3.266,195.9841685,6.759,2011,50,14.33571366735081
5818,41,0,25.59,3.173,196.1713893,6.759,2011,51,14.632521661386603
5819,41,1,34.12,3.119,196.3586101,6.759,2011,52,14.049803847287903
5820,41,0,37.21,3.095,196.5458309,6.589,2012,1,14.004636090131076
5821,41,0,27.49,3.077,196.7330517,6.589,2012,2,13.94193902946413
5822,41,0,31.56,3.055,196.7796652,6.589,2012,3,13.925526834726973
5823,41,0,33.15,3.038,196.8262786,6.589,2012,4,13.891915713142946
5824,41,0,31.65,3.031,196.8728921,6.589,2012,5,14.00516069499306
5825,41,1,22.0,3.103,196.9195056,6.589,2012,6,14.029690503931548
5826,41,0,22.52,3.113,196.9432711,6.589,2012,7,14.101029637833294
5827,41,0,27.89,3.129,196.9499007,6.589,2012,8,14.018383366993577
5828,41,0,27.39,3.191,196.9565303,6.589,2012,9,14.030472136038949
5829,41,0,35.3,3.286,196.9631599,6.589,2012,10,14.033694446458831
5830,41,0,47.76,3.486,197.0457208,6.589,2012,11,13.999091837640744
5831,41,0,44.04,3.664,197.2295234,6.589,2012,12,14.010547085815967
5832,41,0,51.56,3.75,197.4133259,6.589,2012,13,14.030157466828152
5833,41,0,48.48,3.854,197.5971285,6.547,2012,14,14.194108151930708
5834,41,0,46.84,3.901,197.780931,6.547,2012,15,14.095416774153474
5835,41,0,43.57,3.936,197.7227385,6.547,2012,16,14.015030315897308
5836,41,0,57.66,3.927,197.664546,6.547,2012,17,14.03781507738965
5837,41,0,52.86,3.903,197.6063534,6.547,2012,18,14.122827398036351
5838,41,0,50.22,3.87,197.5481609,6.547,2012,19,14.118046340822902
5839,41,0,55.24,3.837,197.5553137,6.547,2012,20,14.101828280113315
5840,41,0,54.89,3.804,197.5886046,6.547,2012,21,14.169332464860599
5841,41,0,57.29,3.764,197.6218954,6.547,2012,22,14.133886002382122
5842,41,0,65.11,3.741,197.6551863,6.547,2012,23,14.177639987115183
5843,41,0,64.92,3.723,197.692292,6.547,2012,24,14.140911439834046
5844,41,0,66.88,3.735,197.7389345,6.547,2012,25,14.142226910326354
5845,41,0,76.54,3.693,197.785577,6.547,2012,26,14.119755463772295
5846,41,0,74.47,3.646,197.8322195,6.432,2012,27,14.191410828279347
5847,41,0,67.24,3.613,197.8788621,6.432,2012,28,14.102638779568986
5848,41,0,74.06,3.585,197.9290378,6.432,2012,29,14.113521797917398
5849,41,0,73.31,3.57,197.9792136,6.432,2012,30,14.111700066837146
5850,41,0,73.16,3.528,198.0293893,6.432,2012,31,14.179881655392476
5851,41,0,71.73,3.509,198.0795651,6.432,2012,32,14.224002374299666
5852,41,0,65.77,3.545,198.1001057,6.432,2012,33,14.260575185674625
5853,41,0,69.07,3.558,198.0984199,6.432,2012,34,14.196999760752709
5854,41,0,71.56,3.556,198.0967341,6.432,2012,35,14.123376449755197
5855,41,1,67.41,3.596,198.0950484,6.432,2012,36,14.146356151821314
5856,41,0,59.39,3.659,198.1267184,6.432,2012,37,14.082973532658091
5857,41,0,59.81,3.765,198.358523,6.432,2012,38,14.059718967077448
5858,41,0,56.08,3.789,198.5903276,6.432,2012,39,14.083955535826105
5859,41,0,50.14,3.779,198.8221322,6.195,2012,40,14.152098466466665
5860,41,0,39.38,3.76,199.0539368,6.195,2012,41,14.158778203406737
5861,41,0,49.56,3.75,199.1481963,6.195,2012,42,14.097826940816038
5862,41,0,41.8,3.686,199.2195317,6.195,2012,43,14.09052036789068
5863,42,0,54.34,2.962,126.4420645,9.765,2010,5,13.205573390021573
5864,42,1,49.96,2.828,126.4962581,9.765,2010,6,13.263361008175929
5865,42,0,58.22,2.915,126.5262857,9.765,2010,7,13.13980217383674
5866,42,0,52.77,2.825,126.5522857,9.765,2010,8,13.105240778820807
5867,42,0,55.92,2.877,126.5782857,9.765,2010,9,13.226675499689826
5868,42,0,52.33,3.034,126.6042857,9.765,2010,10,13.285102136737756
5869,42,0,61.46,3.054,126.6066452,9.765,2010,11,13.161420807996969
5870,42,0,60.05,2.98,126.6050645,9.765,2010,12,13.077413458046731
5871,42,0,63.66,3.086,126.6034839,9.524,2010,13,13.134110923980556
5872,42,0,65.29,3.004,126.6019032,9.524,2010,14,13.275175893718602
5873,42,0,69.74,3.109,126.5621,9.524,2010,15,13.216817117841861
5874,42,0,66.42,3.05,126.4713333,9.524,2010,16,13.106977154222914
5875,42,0,69.76,3.105,126.3805667,9.524,2010,17,13.076564162882267
5876,42,0,71.06,3.127,126.2898,9.524,2010,18,13.275680372670308
5877,42,0,73.88,3.145,126.2085484,9.524,2010,19,13.243423792137479
5878,42,0,78.32,3.12,126.1843871,9.524,2010,20,13.131133130461572
5879,42,0,76.67,3.058,126.1602258,9.524,2010,21,13.090042706512358
5880,42,0,82.82,2.941,126.1360645,9.524,2010,22,13.228608317843232
5881,42,0,89.67,3.057,126.1119032,9.524,2010,23,13.31664578385748
5882,42,0,83.49,2.935,126.114,9.524,2010,24,13.179536666689193
5883,42,0,90.32,3.084,126.1266,9.524,2010,25,13.090518798364306
5884,42,0,92.89,2.978,126.1392,9.199,2010,26,13.136601137745672
5885,42,0,91.03,3.1,126.1518,9.199,2010,27,13.253515281289618
5886,42,0,91.8,2.971,126.1498065,9.199,2010,28,13.233615390061399
5887,42,0,88.44,3.112,126.1283548,9.199,2010,29,13.1044373825315
5888,42,0,85.03,3.017,126.1069032,9.199,2010,30,13.059635631822692
5889,42,0,86.13,3.123,126.0854516,9.199,2010,31,13.26999895424952
5890,42,0,88.37,3.049,126.064,9.199,2010,32,13.276081340766178
5891,42,0,89.88,3.041,126.0766452,9.199,2010,33,13.124254847446496
5892,42,0,84.99,3.022,126.0892903,9.199,2010,34,13.051929131922504
5893,42,0,83.8,3.087,126.1019355,9.199,2010,35,13.17050392109225
5894,42,1,84.04,2.961,126.1145806,9.199,2010,36,13.28633771528133
5895,42,0,85.52,3.028,126.1454667,9.199,2010,37,13.193516064143559
5896,42,0,85.75,2.939,126.1900333,9.199,2010,38,13.106770355672634
5897,42,0,86.01,3.001,126.2346,9.003,2010,39,13.084713284580937
5898,42,0,77.04,2.924,126.2791667,9.003,2010,40,13.304285604476782
5899,42,0,75.48,3.08,126.3266774,9.003,2010,41,13.234416875004976
5900,42,0,68.12,3.014,126.3815484,9.003,2010,42,13.166319993062334
5901,42,0,68.76,3.13,126.4364194,9.003,2010,43,13.075206044440169
5902,42,0,71.04,3.009,126.4912903,9.003,2010,44,13.245273513655484
5903,42,0,61.24,3.13,126.5461613,9.003,2010,45,13.285491258453467
5904,42,0,58.83,3.047,126.6072,9.003,2010,46,13.169852142740577
5905,42,1,55.33,3.162,126.6692667,9.003,2010,47,13.165993029961399
5906,42,0,51.17,3.041,126.7313333,9.003,2010,48,13.122866850640406
5907,42,0,60.51,3.091,126.7934,9.003,2010,49,13.279668345800083
5908,42,0,59.15,3.125,126.8794839,9.003,2010,50,13.194603384568685
5909,42,0,57.06,3.236,126.9835806,9.003,2010,51,13.226860806710262
5910,42,1,49.67,3.148,127.0876774,9.003,2010,52,12.969106364804201
5911,42,0,43.43,3.287,127.1917742,8.744,2011,1,13.29286324928717
5912,42,0,49.98,3.312,127.3009355,8.744,2011,2,13.327587571755027
5913,42,0,56.75,3.336,127.4404839,8.744,2011,3,13.187056174140809
5914,42,0,53.03,3.231,127.5800323,8.744,2011,4,13.120527272795458
5915,42,0,44.88,3.348,127.7195806,8.744,2011,5,13.282587848644813
5916,42,1,51.51,3.381,127.859129,8.744,2011,6,13.350398752215918
5917,42,0,61.77,3.43,127.99525,8.744,2011,7,13.229397471847607
5918,42,0,53.59,3.398,128.13,8.744,2011,8,13.174775697449059
5919,42,0,56.96,3.674,128.26475,8.744,2011,9,13.25493437900099
5920,42,0,64.22,3.63,128.3995,8.744,2011,10,13.316770870810036
5921,42,0,70.12,3.892,128.5121935,8.744,2011,11,13.232544829650589
5922,42,0,62.53,3.716,128.6160645,8.744,2011,12,13.16671440794534
5923,42,0,67.64,3.772,128.7199355,8.494,2011,13,13.139089060071584
5924,42,0,73.03,3.818,128.8238065,8.494,2011,14,13.337617246869113
5925,42,0,61.05,4.089,128.9107333,8.494,2011,15,13.300752244635252
5926,42,0,75.93,3.917,128.9553,8.494,2011,16,13.189271632253725
5927,42,0,73.38,4.151,128.9998667,8.494,2011,17,13.11435372561478
5928,42,0,73.56,4.193,129.0444333,8.494,2011,18,13.325040268201091
5929,42,0,74.04,4.202,129.089,8.494,2011,19,13.309715177948481
5930,42,0,72.62,3.99,129.0756774,8.494,2011,20,13.170316905977495
5931,42,0,78.62,3.933,129.0623548,8.494,2011,21,13.128934321388186
5932,42,0,81.87,3.893,129.0490323,8.494,2011,22,13.208743438489336
5933,42,0,84.57,3.981,129.0357097,8.494,2011,23,13.332142809354405
5934,42,0,87.96,3.935,129.0432,8.494,2011,24,13.211612773160642
5935,42,0,90.69,3.807,129.0663,8.494,2011,25,13.125920363820882
5936,42,0,95.36,3.842,129.0894,8.257,2011,26,13.134973198379482
5937,42,0,88.57,3.793,129.1125,8.257,2011,27,13.293346344659795
5938,42,0,86.01,3.779,129.1338387,8.257,2011,28,13.290763174651548
5939,42,0,88.59,3.697,129.1507742,8.257,2011,29,13.14474559626009
5940,42,0,86.75,3.694,129.1677097,8.257,2011,30,13.079993936205808
5941,42,0,89.8,3.803,129.1846452,8.257,2011,31,13.257950233615464
5942,42,0,85.61,3.794,129.2015806,8.257,2011,32,13.309918316134855
5943,42,0,87.4,3.743,129.2405806,8.257,2011,33,13.174276716524409
5944,42,0,91.59,3.663,129.2832581,8.257,2011,34,13.12977976786724
5945,42,0,91.61,3.798,129.3259355,8.257,2011,35,13.193987536016952
5946,42,1,89.06,3.771,129.3686129,8.257,2011,36,13.318574591416272
5947,42,0,77.49,3.784,129.4306,8.257,2011,37,13.265316899527054
5948,42,0,82.51,3.789,129.5183333,8.257,2011,38,13.177774337558255
5949,42,0,82.27,3.877,129.6060667,8.257,2011,39,13.142645869938923
5950,42,0,75.01,3.827,129.6938,7.874,2011,40,13.38336090831687
5951,42,0,70.27,3.698,129.7706452,7.874,2011,41,13.326987880801768
5952,42,0,77.91,3.842,129.7821613,7.874,2011,42,13.19426983228197
5953,42,0,72.79,3.843,129.7936774,7.874,2011,43,13.15308790768783
5954,42,0,68.57,3.828,129.8051935,7.874,2011,44,13.300791046180187
5955,42,0,55.28,3.677,129.8167097,7.874,2011,45,13.374096391399343
5956,42,0,58.97,3.669,129.8268333,7.874,2011,46,13.24930412184118
5957,42,1,60.68,3.76,129.8364,7.874,2011,47,13.266808891237345
5958,42,0,57.29,3.701,129.8459667,7.874,2011,48,13.145854019136575
5959,42,0,42.58,3.644,129.8555333,7.874,2011,49,13.336077781705475
5960,42,0,50.53,3.489,129.8980645,7.874,2011,50,13.302079843895195
5961,42,0,48.36,3.541,129.9845484,7.874,2011,51,13.263302244323318
5962,42,1,48.92,3.428,130.0710323,7.874,2011,52,13.026762371314138
5963,42,0,59.85,3.443,130.1575161,7.545,2012,1,13.363540729818524
5964,42,0,51.0,3.477,130.244,7.545,2012,2,13.406563193834188
5965,42,0,54.51,3.66,130.2792258,7.545,2012,3,13.269922546592408
5966,42,0,53.59,3.675,130.3144516,7.545,2012,4,13.197433131183503
5967,42,0,56.85,3.543,130.3496774,7.545,2012,5,13.285245897794923
5968,42,1,55.73,3.722,130.3849032,7.545,2012,6,13.42235011105774
5969,42,0,54.12,3.781,130.4546207,7.545,2012,7,13.315744385723256
5970,42,0,56.02,3.95,130.5502069,7.545,2012,8,13.243350430266819
5971,42,0,57.62,3.882,130.6457931,7.545,2012,9,13.280898158713573
5972,42,0,57.65,3.963,130.7413793,7.545,2012,10,13.399718030163882
5973,42,0,62.11,4.273,130.8261935,7.545,2012,11,13.335486103540704
5974,42,0,56.54,4.288,130.8966452,7.545,2012,12,13.237881414331095
5975,42,0,67.92,4.294,130.9670968,7.545,2012,13,13.207456338744155
5976,42,0,65.99,4.282,131.0375484,7.382,2012,14,13.388279955696587
5977,42,0,70.28,4.254,131.108,7.382,2012,15,13.367854471830395
5978,42,0,67.75,4.111,131.1173333,7.382,2012,16,13.222263425809365
5979,42,0,80.11,4.088,131.1266667,7.382,2012,17,13.174246828615079
5980,42,0,77.02,4.058,131.136,7.382,2012,18,13.320026465455314
5981,42,0,76.03,4.186,131.1453333,7.382,2012,19,13.37483998120868
5982,42,0,85.19,4.308,131.0983226,7.382,2012,20,13.28895753785703
5983,42,0,86.03,4.127,131.0287742,7.382,2012,21,13.19145199364094
5984,42,0,80.06,4.277,130.9592258,7.382,2012,22,13.165336234759833
5985,42,0,86.87,4.103,130.8896774,7.382,2012,23,13.373390511086761
5986,42,0,88.58,4.144,130.8295333,7.382,2012,24,13.315146899820625
5987,42,0,89.92,4.014,130.7929,7.382,2012,25,13.199384213049026
5988,42,0,91.36,3.875,130.7562667,7.382,2012,26,13.137064326970297
5989,42,0,86.87,3.666,130.7196333,7.17,2012,27,13.335380775849586
5990,42,0,89.8,3.723,130.683,7.17,2012,28,13.350454795810718
5991,42,0,84.45,3.589,130.7012903,7.17,2012,29,13.181234726665705
5992,42,0,83.98,3.769,130.7195806,7.17,2012,30,13.154546325793696
5993,42,0,84.76,3.595,130.737871,7.17,2012,31,13.258790565662563
5994,42,0,90.78,3.811,130.7561613,7.17,2012,32,13.264941021533337
5995,42,0,88.83,4.002,130.7909677,7.17,2012,33,13.263860821620229
5996,42,0,82.5,4.055,130.8381613,7.17,2012,34,13.19102718408873
5997,42,0,86.97,3.886,130.8853548,7.17,2012,35,13.131841458151106
5998,42,1,83.07,4.124,130.9325484,7.17,2012,36,13.333282676063712
5999,42,0,78.47,3.966,130.9776667,7.17,2012,37,13.282334786726334
6000,42,0,81.93,4.125,131.0103333,7.17,2012,38,13.175272096290838
6001,42,0,82.52,3.966,131.043,7.17,2012,39,13.134251354560314
6002,42,0,80.88,4.132,131.0756667,6.943,2012,40,13.293225407248045
6003,42,0,76.03,4.468,131.1083333,6.943,2012,41,13.325109753513773
6004,42,0,72.71,4.449,131.1499677,6.943,2012,42,13.201928395617804
6005,42,0,70.5,4.301,131.1930968,6.943,2012,43,13.151450379045082
6006,43,0,47.31,2.572,203.0642742,9.521,2010,5,13.380148373006161
6007,43,1,47.99,2.548,203.2010968,9.521,2010,6,13.434132986742167
6008,43,0,48.77,2.514,203.2479796,9.521,2010,7,13.398476613178733
6009,43,0,48.77,2.561,203.2798724,9.521,2010,8,13.335381907247854
6010,43,0,52.89,2.625,203.3117653,9.521,2010,9,13.39787324321405
6011,43,0,53.67,2.667,203.3436582,9.521,2010,10,13.377606872339264
6012,43,0,56.0,2.72,203.195159,9.521,2010,11,13.412192378554499
6013,43,0,54.53,2.732,203.0165945,9.521,2010,12,13.342460581310489
6014,43,0,62.19,2.719,202.83803,9.593,2010,13,13.384887321430053
6015,43,0,64.37,2.77,202.6594654,9.593,2010,14,13.448870902211825
6016,43,0,69.46,2.808,202.5351571,9.593,2010,15,13.4228874374214
6017,43,0,62.71,2.795,202.4831905,9.593,2010,16,13.367594551266665
6018,43,0,66.91,2.78,202.4312238,9.593,2010,17,13.354650772071833
6019,43,0,67.16,2.835,202.3792571,9.593,2010,18,13.446617851634143
6020,43,0,72.14,2.854,202.3705092,9.593,2010,19,13.445681751482637
6021,43,0,74.74,2.826,202.6210737,9.593,2010,20,13.418107484147482
6022,43,0,78.59,2.759,202.8716382,9.593,2010,21,13.353977765660135
6023,43,0,82.76,2.705,203.1222028,9.593,2010,22,13.432804775338491
6024,43,0,88.12,2.668,203.3727673,9.593,2010,23,13.435749672547619
6025,43,0,84.9,2.637,203.370619,9.593,2010,24,13.458850999621468
6026,43,0,88.48,2.653,203.2673857,9.593,2010,25,13.345822302982848
6027,43,0,80.17,2.669,203.1641524,9.816,2010,26,13.411077102519455
6028,43,0,81.52,2.642,203.060919,9.816,2010,27,13.48526793891935
6029,43,0,84.17,2.623,203.0538548,9.816,2010,28,13.454318799990652
6030,43,0,86.6,2.608,203.1750161,9.816,2010,29,13.383244311511863
6031,43,0,79.79,2.64,203.2961774,9.816,2010,30,13.340877396954362
6032,43,0,84.66,2.627,203.4173387,9.816,2010,31,13.456743512821454
6033,43,0,86.31,2.692,203.5385,9.816,2010,32,13.47791096011012
6034,43,0,85.26,2.664,203.5092419,9.816,2010,33,13.477054480832104
6035,43,0,80.32,2.619,203.4799839,9.816,2010,34,13.392826587462736
6036,43,0,80.43,2.577,203.4507258,9.816,2010,35,13.443472358406563
6037,43,1,81.32,2.565,203.4214677,9.816,2010,36,13.489948049253401
6038,43,0,78.86,2.582,203.4499286,9.816,2010,37,13.493987676819506
6039,43,0,77.42,2.624,203.5216786,9.816,2010,38,13.385135174203853
6040,43,0,77.93,2.603,203.5934286,10.21,2010,39,13.395606361136407
6041,43,0,72.81,2.633,203.6651786,10.21,2010,40,13.477704388049508
6042,43,0,68.78,2.72,203.7299032,10.21,2010,41,13.458626563604597
6043,43,0,69.46,2.725,203.7770645,10.21,2010,42,13.43123539379515
6044,43,0,65.88,2.716,203.8242258,10.21,2010,43,13.321340982215233
6045,43,0,62.52,2.689,203.8713871,10.21,2010,44,13.314571236599033
6046,43,0,59.98,2.728,203.9185484,10.21,2010,45,13.297026063111375
6047,43,0,54.96,2.771,203.8191286,10.21,2010,46,13.286976307950797
6048,43,1,54.76,2.735,203.6952786,10.21,2010,47,13.359048964048114
